Name,res_type,MSE_On_test_1,R2_1,smape_1,directed_hausdorff_1,lasso_gamma
Dadras,Sparse KFs with gamma=1.0,1.6532790942991173e-06,0.9999984497972005,0.0018602074765030668,0.08629540109901673,1.0
Dadras,Sparse KFs with gamma=10.0,1.193745455401728e-05,0.9999887595191468,0.0015485420029389331,0.20116885399296044,10.0
Dadras,Trained Gaussian kernel,0.007161375783153433,0.9932963482320593,0.0041499788258842,4.105690715713231,0.0
Dadras,Random Initialization,19.236101616565666,-17.006613605381318,0.4344519918073652,142.2755386906118,0.0
Dadras,Gaussian kernel with sigma=0.5,0.0403093607428749,0.9622670384028432,0.0193195822578019,9.568075789525782,0.0
DequanLi,Regular KFs,7.982172735923893e-05,0.999954740477358,0.004142816583086501,0.37028672517681344,0.0
DequanLi,Sparse KFs with gamma=0.0001,2.590488641428281e-08,0.9999999869635839,0.0002941692527155409,0.007974335617768034,0.0001
DequanLi,Sparse KFs with gamma=0.001,2.9562403401234666e-09,0.9999999984042494,7.99656049124347e-05,0.0035861170190858,0.001
DequanLi,Sparse KFs with gamma=0.01,3.898022469500704e-09,0.9999999978097858,8.981323962855158e-05,0.0043190290067358665,0.01
DequanLi,Sparse KFs with gamma=0.1,8.444608549673901e-07,0.9999995213217058,0.0019789894743815263,0.0376765118756455,0.10000000000000002
DequanLi,Sparse KFs with gamma=1.0,1.0643046564345032e-06,0.9999994148546448,0.0015716092346358794,0.0444395668823463,1.0
DequanLi,Sparse KFs with gamma=10.0,1.3483609886801894e-07,0.9999999271358958,0.00027986659924094786,0.016390611055768233,10.0
DequanLi,Trained Gaussian kernel,4.3737140473772426e-07,0.9999997145288976,0.00129064997429,0.030491328817867733,0.0
DequanLi,Random Initialization,1.7291295094284078,-0.1285980336623549,0.251237439013925,48.62586519736211,0.0
DequanLi,Gaussian kernel with sigma=0.5,0.0004776030689459,0.999688269801918,0.0020804314559008,1.0061337881243206,0.0
DoubleGyre,Regular KFs,1.761553409540082e-05,0.999989764109591,0.0018706081608719,0.30129864029797204,0.0
DoubleGyre,Sparse KFs with gamma=0.0001,4.636115631939446e-08,0.9999999728642807,0.00013250830397676478,0.013568157884865468,0.0001
DoubleGyre,Sparse KFs with gamma=0.001,1.085552997836452e-06,0.9999993663962652,0.0007858052462402379,0.050540920965488505,0.001
DoubleGyre,Sparse KFs with gamma=0.01,9.483988218621794e-06,0.9999944674771196,0.002016827749269833,0.15692571247058137,0.01
DoubleGyre,Sparse KFs with gamma=0.1,1.0517226288817403e-06,0.9999993864667879,0.0006813309455122666,0.05474075622717977,0.10000000000000002
DoubleGyre,Sparse KFs with gamma=1.0,5.504074648993342e-05,0.9999680126005163,0.006072478718772534,0.37866060914049376,1.0
DoubleGyre,Sparse KFs with gamma=10.0,3.4702451740201026e-06,0.9999979781800854,0.0015978339777777666,0.12918692433566337,10.0
DoubleGyre,Trained Gaussian kernel,7.631301009722401e-07,0.9999994367509367,0.0011440304375410666,0.0396976368858867,0.0
DoubleGyre,Random Initialization,0.1857207475466559,0.8629237177964273,0.184445104785824,20.02089110072265,0.0
DoubleGyre,Gaussian kernel with sigma=0.5,8.512518803674576e-05,0.9999371710244972,0.0018680072835962,0.4849910176158856,0.0
DoublePendulum,Regular KFs,0.00044465269546818193,0.9995580827042206,0.016888556034047167,1.3547250073777422,0.0
DoublePendulum,Sparse KFs with gamma=0.0001,7.351205843551528e-05,0.9999273281414243,0.007990318873234667,0.6447039310365162,0.0001
DoublePendulum,Sparse KFs with gamma=0.001,9.632722242253711e-05,0.9999046643661412,0.012162939038915667,0.706909614200448,0.001
DoublePendulum,Sparse KFs with gamma=0.01,0.0002879917948665316,0.9997134488957617,0.02319752527501517,1.1090861829422716,0.01
DoublePendulum,Sparse KFs with gamma=0.1,0.00017515808763223441,0.9998265060094603,0.011876464778057634,0.9417188603133061,0.10000000000000002
DoublePendulum,Sparse KFs with gamma=1.0,6.145928340174904e-05,0.99993894630305,0.006169077778130367,0.6197673758770312,1.0
DoublePendulum,Sparse KFs with gamma=10.0,0.0001295233274863319,0.9998716093016394,0.008563918925588434,0.8614339220287586,10.0
DoublePendulum,Trained Gaussian kernel,0.00018199552329386666,0.9998248603915766,0.0075817125788444,0.6685769713150723,0.0
DoublePendulum,Random Initialization,45567.281079918655,-43849.72567067834,0.5279171715889422,3796.471924529136,0.0
DoublePendulum,Gaussian kernel with sigma=0.5,0.0271292593946781,0.9738927211988302,0.0757021509831768,8.260922226678895,0.0
Duffing,Regular KFs,2.5094178713747875e-05,0.9999744235546194,0.003953815441617066,0.3718029704949391,0.0
Duffing,Sparse KFs with gamma=0.0001,1.1970014828773145e-08,0.9999999878905103,0.00022584140602058123,0.008447845489582733,0.0001
Duffing,Sparse KFs with gamma=0.001,8.539979319988176e-07,0.9999991462930543,0.0016101849103055668,0.0523228617477616,0.001
Duffing,Sparse KFs with gamma=0.01,6.212951367802038e-07,0.9999993667646464,0.0027938256791111664,0.059248283169847,0.01
Duffing,Sparse KFs with gamma=0.1,5.183113553492041e-09,0.9999999947556302,0.0001828318439844,0.006436698850394901,0.10000000000000002
Duffing,Sparse KFs with gamma=1.0,1.7503208824916e-07,0.9999998216203396,0.0005987687680635863,0.022110799215306034,1.0
Duffing,Sparse KFs with gamma=10.0,1.7591309954916265e-07,0.9999998214457223,0.0005635047518630334,0.032726574826705136,10.0
Duffing,Trained Gaussian kernel,9.784564976245334e-07,0.9999990178130376,0.0019873902376123334,0.04883078775904607,0.0
Duffing,Random Initialization,3.612658769596453,-2.6264323982796896,0.331915887005332,65.33077585707784,0.0
Duffing,Gaussian kernel with sigma=0.5,0.0003526747430238,0.999645980648679,0.0032602543157112,0.8533054740262275,0.0
ExcitableCell,Regular KFs,6.569244323323258e-06,0.9999999912621417,0.00011465801527866665,0.18704924315687288,0.0
ExcitableCell,Sparse KFs with gamma=0.0001,7.430581605584578e-07,0.9999999990667162,1.626846359529557e-05,0.06390142327973196,0.0001
ExcitableCell,Sparse KFs with gamma=0.001,5.717862906339457e-06,0.999999992902462,8.913508623756793e-05,0.1858051809233685,0.001
ExcitableCell,Sparse KFs with gamma=0.01,8.410638864033873e-05,0.9999999043811311,0.00018703445102637801,0.451389975654272,0.01
ExcitableCell,Sparse KFs with gamma=0.1,1.4517320061464652e-05,0.9999999817288024,4.356633832901897e-05,0.23151201640432328,0.10000000000000002
ExcitableCell,Sparse KFs with gamma=1.0,2.758383678202493e-06,0.9999999967440399,5.2656704634702175e-05,0.1141718595829292,1.0
ExcitableCell,Sparse KFs with gamma=10.0,1.7331199619426226e-06,0.9999999979826052,1.1105235406408772e-05,0.08937212996478162,10.0
ExcitableCell,Trained Gaussian kernel,0.22816320890994002,0.9997407301964484,0.0009256029986239,31.537177701668426,0.0
ExcitableCell,Random Initialization,0.3444104781119145,0.9996086343743682,0.0254120991460565,37.93204741393318,0.0
ExcitableCell,Gaussian kernel with sigma=0.5,1.4749216708333437,0.998323995118766,0.0038058012833011,83.02961538592889,0.0
Finance,Regular KFs,4.487938813421481e-05,0.9999944430017926,0.0054513876033545,0.3272776796827512,0.0
Finance,Sparse KFs with gamma=0.0001,1.543869248792256e-08,0.9999999980891263,0.00016242160356752216,0.0085066372378194,0.0001
Finance,Sparse KFs with gamma=0.001,9.041796588870037e-08,0.9999999888039564,0.0003349256024169978,0.019907739720716734,0.001
Finance,Sparse KFs with gamma=0.01,7.986277708092197e-07,0.9999999010766326,0.00024295323312644213,0.04318365040636227,0.01
Finance,Sparse KFs with gamma=0.1,1.1228528948146203e-07,0.9999999860962255,0.00042573683474703334,0.023529923216005628,0.10000000000000002
Finance,Sparse KFs with gamma=1.0,2.4476470487621014e-08,0.9999999969691906,0.0001800144551909,0.011627616700355668,1.0
Finance,Sparse KFs with gamma=10.0,9.522592566194008e-07,0.9999998796640921,0.0011877928016586,0.07102916499858565,10.0
Finance,Trained Gaussian kernel,3.097574235944862e-06,0.999999604627285,0.0005593407249489666,0.11026486560578856,0.0
Finance,Random Initialization,7.713950600907623,0.0153954802432524,0.310793461258909,181.58873317491128,0.0
Finance,Gaussian kernel with sigma=0.5,0.0009499173586044,0.9998787530575362,0.0009802647078378,1.9899132929942231,0.0
FluidTrampoline,Regular KFs,6.216510010906935e-05,0.9999338299465226,0.008633683653124067,0.5735480273180469,0.0
FluidTrampoline,Sparse KFs with gamma=0.0001,7.179577411414513e-08,0.999999924082061,0.0001161004046247023,0.022667986648010497,0.0001
FluidTrampoline,Sparse KFs with gamma=0.001,9.583934987017362e-08,0.9999998986580199,0.0002179746212586045,0.025749060575265964,0.001
FluidTrampoline,Sparse KFs with gamma=0.01,2.1706847091915575e-06,0.999997684058858,0.0035650164635775672,0.11387354799500905,0.01
FluidTrampoline,Sparse KFs with gamma=0.1,1.9090273446075945e-06,0.9999979720785545,0.0026892941217370003,0.10590723970130746,0.10000000000000002
FluidTrampoline,Sparse KFs with gamma=1.0,1.023611463254206e-05,0.9999889328373012,0.005033149691494334,0.19085632537464692,1.0
FluidTrampoline,Sparse KFs with gamma=10.0,7.268703810741186e-06,0.9999920089338475,0.007539430053719567,0.21313802564289888,10.0
FluidTrampoline,Trained Gaussian kernel,8.125501390670222e-07,0.9999986451937062,0.0026331640877762332,0.05232558756760073,0.0
FluidTrampoline,Random Initialization,0.1952624383071778,0.674428976561814,0.2311109150324411,26.98581469571335,0.0
FluidTrampoline,Gaussian kernel with sigma=0.5,1.4960460646614929e-06,0.9999975055660852,0.0011252074276513,0.0568009560985532,0.0
ForcedBrusselator,Regular KFs,5.199781084377905e-06,0.9999994230313138,0.00045850519464613336,0.14631045530628983,0.0
ForcedBrusselator,Sparse KFs with gamma=0.0001,1.9652542067147892e-07,0.9999999781863117,0.00017430718662933334,0.03401649694132094,0.0001
ForcedBrusselator,Sparse KFs with gamma=0.001,6.769921025784971e-07,0.9999999248724479,0.00023555097069709929,0.052282252484245305,0.001
ForcedBrusselator,Sparse KFs with gamma=0.01,1.3286690101043312e-07,0.9999999852570637,7.58656762680818e-05,0.028678329806975735,0.01
ForcedBrusselator,Sparse KFs with gamma=0.1,2.7267725366017024e-07,0.9999999697094107,0.00013566135853923547,0.0341074257475066,0.10000000000000002
ForcedBrusselator,Sparse KFs with gamma=1.0,1.6373099588103458e-07,0.9999999818235578,8.113945864247667e-05,0.035223507894201034,1.0
ForcedBrusselator,Sparse KFs with gamma=10.0,1.0887243179049554e-07,0.9999999879108948,0.0001222032228348574,0.02313541843007393,10.0
ForcedBrusselator,Trained Gaussian kernel,1.4766245219455523e-06,0.9999998362555367,0.00040327161471420003,0.0658980283070478,0.0
ForcedBrusselator,Random Initialization,4.522484897255096,0.4984968409359491,0.2186876720125531,134.2595722431063,0.0
ForcedBrusselator,Gaussian kernel with sigma=0.5,0.0006588191528098,0.9999269428436154,0.0007744907705301,1.3912136448251016,0.0
ForcedFitzHughNagumo,Regular KFs,8.035806283613974e-05,0.9999440029783481,0.005345628732291733,0.516954474890604,0.0
ForcedFitzHughNagumo,Sparse KFs with gamma=0.0001,1.7523962519343825e-07,0.9999998777224445,0.0005977868588967334,0.03951842190740177,0.0001
ForcedFitzHughNagumo,Sparse KFs with gamma=0.001,1.444282678065951e-06,0.9999989916260762,0.0008656906681701,0.0755150879625295,0.001
ForcedFitzHughNagumo,Sparse KFs with gamma=0.01,3.0031138026062854e-06,0.9999979061032512,0.0013405485338779666,0.11914350414974127,0.01
ForcedFitzHughNagumo,Sparse KFs with gamma=0.1,2.5946650030561648e-06,0.9999981938345869,0.001963598934557433,0.0953755076806332,0.10000000000000002
ForcedFitzHughNagumo,Sparse KFs with gamma=1.0,3.6334269392519082e-06,0.9999974630415897,0.0024316425681167003,0.10206815756141087,1.0
ForcedFitzHughNagumo,Sparse KFs with gamma=10.0,2.771937567399392e-06,0.9999980668511489,0.0012778882526535,0.10908130028607117,10.0
ForcedFitzHughNagumo,Trained Gaussian kernel,4.5027874090550275e-07,0.9999996905300496,0.0015323226509115,0.030448277441548835,0.0
ForcedFitzHughNagumo,Random Initialization,125.93318384404095,-85.55202351451199,0.4706642269757757,277.319759079891,0.0
ForcedFitzHughNagumo,Gaussian kernel with sigma=0.5,1.0627645170350016e-05,0.9999926957759138,0.0007652462133134,0.1537452333748806,0.0
ForcedVanDerPol,Regular KFs,6.724194976581633e-05,0.999931099604209,0.0065948985745507005,0.6738748358093907,0.0
ForcedVanDerPol,Sparse KFs with gamma=0.0001,1.4081013245745532e-05,0.9999857903516234,0.008228193147948367,0.2417200839031941,0.0001
ForcedVanDerPol,Sparse KFs with gamma=0.001,4.146390130963583e-05,0.9999577477066214,0.010583828946995234,0.5159680322249397,0.001
ForcedVanDerPol,Sparse KFs with gamma=0.01,2.1239616703406124e-05,0.9999785902456786,0.0065414704263572,0.309506664957088,0.01
ForcedVanDerPol,Sparse KFs with gamma=0.1,5.381030531269138e-05,0.9999447367465195,0.0027838456692071,0.3791989565621072,0.10000000000000002
ForcedVanDerPol,Sparse KFs with gamma=1.0,9.332281985755321e-06,0.9999905833096973,0.0036241425326997002,0.19951480039017047,1.0
ForcedVanDerPol,Sparse KFs with gamma=10.0,9.387224202459903e-06,0.9999904829800578,0.0035462661624065333,0.22743482826402528,10.0
ForcedVanDerPol,Trained Gaussian kernel,0.0009923014781703999,0.9990092432695845,0.0023933410215261665,1.3965289632369025,0.0
ForcedVanDerPol,Random Initialization,0.9355133079751878,0.0659430358014117,0.1216478330177456,53.04341683504236,0.0
ForcedVanDerPol,Gaussian kernel with sigma=0.5,0.0004119652816653,0.999588676037992,0.0019765079887303,0.9018852149826104,0.0
GenesioTesi,Regular KFs,4.41036431917782e-06,0.9999964121034245,0.002254956982871297,0.10673069910803264,0.0
GenesioTesi,Sparse KFs with gamma=0.0001,5.481878050385827e-08,0.9999999554116826,0.00023711617368163334,0.010859267141767034,0.0001
GenesioTesi,Sparse KFs with gamma=0.001,2.855106781320774e-07,0.9999997612361357,0.0007036781268470667,0.028784682253712102,0.001
GenesioTesi,Sparse KFs with gamma=0.01,5.178857165957431e-08,0.9999999582404248,0.0005451450801974946,0.012001153176519834,0.01
GenesioTesi,Sparse KFs with gamma=0.1,9.972759017417762e-08,0.9999999188757989,0.00039416797220775897,0.014126837292420634,0.10000000000000002
GenesioTesi,Sparse KFs with gamma=1.0,1.340319416203262e-06,0.9999988711017722,0.002463092529018596,0.0410272660829757,1.0
GenesioTesi,Sparse KFs with gamma=10.0,3.513783697873961e-07,0.999999716666999,0.0014334114559146332,0.03383782325883,10.0
GenesioTesi,Trained Gaussian kernel,3.2558586196692433e-07,0.9999997475395097,0.0008194305703118,0.023633103607460234,0.0
GenesioTesi,Random Initialization,0.9134798229755536,0.2916843421606826,0.2897643728757041,54.927698556783774,0.0
GenesioTesi,Gaussian kernel with sigma=0.5,2.826886987934243e-07,0.9999997808021298,0.000302877727579,0.0250373780214849,0.0
GuckenheimerHolmes,Regular KFs,1.7424526498729547e-05,0.9999839885141659,0.007190962994532133,0.226212657444541,0.0
GuckenheimerHolmes,Sparse KFs with gamma=0.0001,1.1532930084574884e-08,0.9999999890128196,0.0002795655766478,0.006471336405309068,0.0001
GuckenheimerHolmes,Sparse KFs with gamma=0.001,6.907198112799507e-07,0.9999993419657351,0.0010855953646910334,0.051172618769600935,0.001
GuckenheimerHolmes,Sparse KFs with gamma=0.01,1.2605702181652013e-06,0.9999988722811549,0.0004453689518226333,0.046158149541971095,0.01
GuckenheimerHolmes,Sparse KFs with gamma=0.1,4.723339256254987e-05,0.999955004921981,0.005991548422216467,0.35404211998277324,0.10000000000000002
GuckenheimerHolmes,Sparse KFs with gamma=1.0,5.40215775300055e-07,0.9999995102036263,0.0003853806751629,0.047092185470685534,1.0
GuckenheimerHolmes,Sparse KFs with gamma=10.0,1.3833366672826604e-07,0.9999998682124196,0.0004940036728006667,0.0243298194593424,10.0
GuckenheimerHolmes,Trained Gaussian kernel,2.0306602316065317e-07,0.9999998112749214,0.0017790300846077332,0.019482088996377198,0.0
GuckenheimerHolmes,Random Initialization,0.1000570480084291,0.907009188703261,0.2041569501754081,14.551481983700766,0.0
GuckenheimerHolmes,Gaussian kernel with sigma=0.5,0.0009100689713458,0.999154201991105,0.003251937025489,1.8614908949938405,0.0
Hadley,Regular KFs,0.00011329390000111355,0.9999347218608117,0.008688857362749934,0.49755711958238696,0.0
Hadley,Sparse KFs with gamma=0.0001,2.278714896933087e-09,0.9999999985878948,0.00011860872495596666,0.003184677953092067,0.0001
Hadley,Sparse KFs with gamma=0.001,1.3894143959596029e-05,0.999990971596142,0.004572328128519875,0.1357319316566041,0.001
Hadley,Sparse KFs with gamma=0.01,2.6909916156759926e-09,0.999999998315325,0.00011608600585617832,0.003444215424304,0.01
Hadley,Sparse KFs with gamma=0.1,7.287050842555513e-08,0.9999999579260646,0.0005929808653483411,0.012264784751180766,0.10000000000000002
Hadley,Sparse KFs with gamma=1.0,1.0098391246713532e-08,0.9999999934965421,0.00021637199219863213,0.005604653715149534,1.0
Hadley,Sparse KFs with gamma=10.0,3.347155389218416e-07,0.9999997925465763,0.0012197737359587145,0.0215615956961555,10.0
Hadley,Trained Gaussian kernel,3.778205708061394e-07,0.9999997454971336,0.0009936486698966,0.02747217922982027,0.0
Hadley,Random Initialization,3.194265470263637,-1.1516819919541024,0.3482850481763629,86.69774027681547,0.0
Hadley,Gaussian kernel with sigma=0.5,0.0004892501844611,0.9996704372816644,0.0014538997821778,1.2400492767076212,0.0
Halvorsen,Regular KFs,0.00011565758947168242,0.9998842869853602,0.013182404999102634,0.6399556585687157,0.0
Halvorsen,Sparse KFs with gamma=0.0001,1.3328561057615483e-08,0.9999999866507362,9.51399015183998e-05,0.0062680171203,0.0001
Halvorsen,Sparse KFs with gamma=0.001,1.1853737059342434e-07,0.9999998812472285,0.00018522057274164886,0.015902892777491167,0.001
Halvorsen,Sparse KFs with gamma=0.01,1.7669890640246018e-07,0.9999998230526383,0.00024382156805060002,0.020012305276156266,0.01
Halvorsen,Sparse KFs with gamma=0.1,4.6677259831702016e-08,0.9999999532564557,0.00014129945419383044,0.012084999715219267,0.10000000000000002
Halvorsen,Sparse KFs with gamma=1.0,3.5821601327869636e-08,0.9999999641304456,0.00026144650288790426,0.008570537158328432,1.0
Halvorsen,Sparse KFs with gamma=10.0,1.3171208940889238e-07,0.9999998680530225,0.0001878950474561,0.017315023780133568,10.0
Halvorsen,Trained Gaussian kernel,4.722180227696552e-07,0.9999995280537074,0.0008775571367577333,0.0304010813440353,0.0
Halvorsen,Random Initialization,0.0013423929242233,0.9986583795339118,0.0330125848350658,1.9339359287305964,0.0
Halvorsen,Gaussian kernel with sigma=0.5,7.236210142849149e-07,0.9999992767953816,0.000476406153215,0.0393636208957911,0.0
HastingsPowell,Regular KFs,5.855029968199198e-07,0.9999999629466192,0.0002567411081085221,0.05511110275562283,0.0
HastingsPowell,Sparse KFs with gamma=0.0001,1.5388114157777968e-07,0.999999990267035,2.266804251700091e-05,0.027448722269909197,0.0001
HastingsPowell,Sparse KFs with gamma=0.001,6.623366472964405e-07,0.9999999580904094,0.0002988448060045,0.0608671864322253,0.001
HastingsPowell,Sparse KFs with gamma=0.01,1.581254487546812e-05,0.9999989992160397,0.0004302343667439957,0.2027051629543939,0.01
HastingsPowell,Sparse KFs with gamma=0.1,9.45146893899187e-07,0.9999999398921081,0.00033131602395326457,0.07186104615554707,0.10000000000000002
HastingsPowell,Sparse KFs with gamma=1.0,7.631281955895431e-07,0.999999951705662,0.00023620059356399155,0.06192570538017093,1.0
HastingsPowell,Sparse KFs with gamma=10.0,5.282720434849594e-07,0.9999999665686706,0.00019034224316015168,0.044934715111133366,10.0
HastingsPowell,Trained Gaussian kernel,1.7696007565449486e-06,0.9999998873306689,0.00018089460217153333,0.08352970218200388,0.0
HastingsPowell,Random Initialization,2097.8972919221783,-132.57175824026362,0.3827169296099124,393.46468204943534,0.0
HastingsPowell,Gaussian kernel with sigma=0.5,8.197035149480123e-06,0.999999478100095,0.0001561423891001,0.1860185926617643,0.0
HenonHeiles,Regular KFs,1.1137819873492575e-05,0.9999888765980884,0.0027942806721916996,0.1457147349860883,0.0
HenonHeiles,Sparse KFs with gamma=0.0001,8.159653447299878e-08,0.9999999184947934,0.0008650252909624999,0.016030315386671202,0.0001
HenonHeiles,Sparse KFs with gamma=0.001,4.000880049990521e-08,0.9999999600274615,0.00044894159981913334,0.010042107791671,0.001
HenonHeiles,Sparse KFs with gamma=0.01,1.8466649588503533e-06,0.9999981546774169,0.002499666543567433,0.06335550387920554,0.01
HenonHeiles,Sparse KFs with gamma=0.1,1.3107155785585337e-07,0.9999998690981148,0.00025965968107776664,0.02004201854853997,0.10000000000000002
HenonHeiles,Sparse KFs with gamma=1.0,8.624543118196616e-10,0.9999999991380243,0.00010925142251541392,0.0020422644807118,1.0
HenonHeiles,Sparse KFs with gamma=10.0,2.7792402852172694e-06,0.9999972245004468,0.0039659154079596335,0.10695655775784436,10.0
HenonHeiles,Trained Gaussian kernel,6.988084031328717e-07,0.9999993030345137,0.0017559058936660998,0.0340528227173602,0.0
HenonHeiles,Random Initialization,2.58018031079628,-1.5733757880001715,0.3384552012802194,63.20606293654112,0.0
HenonHeiles,Gaussian kernel with sigma=0.5,3.419884748808013e-07,0.9999996589134266,0.0007401381910776,0.0254891826307674,0.0
HindmarshRose,Regular KFs,2.5502815636712278e-05,0.9999801525343379,0.0024580034158793334,0.40255376472616816,0.0
HindmarshRose,Sparse KFs with gamma=0.0001,9.497572755378377e-08,0.9999999242404204,0.00047265249400843334,0.029145642243384163,0.0001
HindmarshRose,Sparse KFs with gamma=0.001,9.964113422651435e-07,0.9999992103965121,0.0025013352182753,0.08150196391216057,0.001
HindmarshRose,Sparse KFs with gamma=0.01,1.2153673499011375e-06,0.9999990848327553,0.0010813334462668335,0.06517896720548012,0.01
HindmarshRose,Sparse KFs with gamma=0.1,1.278663730047917e-05,0.9999899491666461,0.0012078010168798667,0.18655627110740378,0.10000000000000002
HindmarshRose,Sparse KFs with gamma=1.0,3.959042524641637e-07,0.9999996853659637,0.0009914946092568,0.04404479934344283,1.0
HindmarshRose,Sparse KFs with gamma=10.0,9.691823196126514e-07,0.9999992674955781,0.0020016759796866,0.06830879491916493,10.0
HindmarshRose,Trained Gaussian kernel,7.3091057163900096e-06,0.9999951223299085,0.0016829065841694,0.14034024629419403,0.0
HindmarshRose,Random Initialization,424.5596471434921,-282.3263019144273,0.4444246208507212,375.6440659573989,0.0
HindmarshRose,Gaussian kernel with sigma=0.5,0.0018500021686808,0.9987654166463708,0.0017045226657376,2.244293988150303,0.0
Hopfield,Regular KFs,2.076409456741623e-05,0.9999797839206015,0.0036952538456408,0.26002876204397724,0.0
Hopfield,Sparse KFs with gamma=0.0001,2.6921276430512434e-06,0.9999973337619036,0.0011044397207728334,0.11387951264905773,0.0001
Hopfield,Sparse KFs with gamma=0.001,7.874533337727424e-06,0.9999922011941632,0.003502266432337,0.18800199142192983,0.001
Hopfield,Sparse KFs with gamma=0.01,4.602567912994889e-06,0.9999954416938802,0.0013572392277393334,0.12842000164150766,0.01
Hopfield,Sparse KFs with gamma=0.1,1.0980550866076766e-05,0.9999891321303623,0.0016311729639499999,0.20376366890728156,0.10000000000000002
Hopfield,Sparse KFs with gamma=1.0,3.711840140915469e-06,0.9999963409845773,0.0019350998903429333,0.13428222959434746,1.0
Hopfield,Sparse KFs with gamma=10.0,1.203198037880242e-05,0.999988056862466,0.003136883931406467,0.21576802708456225,10.0
Hopfield,Trained Gaussian kernel,2.9506997397728447e-06,0.9999972177056066,0.0023185248901842997,0.07783201950816214,0.0
Hopfield,Random Initialization,7.179740601043974,-5.769971119499342,0.3988121895639853,96.6307268427385,0.0
Hopfield,Gaussian kernel with sigma=0.5,0.0001030350948512,0.9999028454292156,0.0026897980620029,0.5213737469560935,0.0
HyperBao,Regular KFs,1.644188201178569e-06,0.9999994839026974,0.0017540254115301001,0.07927398762092926,0.0
HyperBao,Sparse KFs with gamma=0.0001,6.544109871820245e-09,0.9999999979650052,0.00013627038033443332,0.006643976233378534,0.0001
HyperBao,Sparse KFs with gamma=0.001,8.873265794638827e-07,0.9999997216944511,0.0015671303961588667,0.05631160058210443,0.001
HyperBao,Sparse KFs with gamma=0.01,2.9445376130565957e-08,0.999999990771823,0.0003490000967649,0.0117870804475982,0.01
HyperBao,Sparse KFs with gamma=0.1,3.8329730889737087e-07,0.9999998797503808,0.0010914451404920999,0.036482101430500465,0.10000000000000002
HyperBao,Sparse KFs with gamma=1.0,7.327125183620596e-07,0.9999997700075004,0.0012425702195945029,0.040248592552122764,1.0
HyperBao,Sparse KFs with gamma=10.0,6.090967066111427e-07,0.999999808811728,0.0012071656534163114,0.03600479123385553,10.0
HyperBao,Trained Gaussian kernel,1.2810977472571726e-06,0.9999995798129883,0.0011991553955512,0.0723636864855266,0.0
HyperBao,Random Initialization,0.1955498354426336,0.935861645879598,0.1287610925684313,33.16005709326368,0.0
HyperBao,Gaussian kernel with sigma=0.5,0.0145270855080709,0.9952352639287833,0.0086352955032386,8.326083565661163,0.0
HyperCai,Regular KFs,3.267540924973508e-05,0.9999920412691576,0.002154930210234033,0.43752823828151177,0.0
HyperCai,Sparse KFs with gamma=0.0001,2.894131161076032e-07,0.9999999272669552,0.0001150905671718,0.03444756385183193,0.0001
HyperCai,Sparse KFs with gamma=0.001,3.9608929232830613e-07,0.9999999035604854,0.00017036539829443095,0.03410809489246757,0.001
HyperCai,Sparse KFs with gamma=0.01,8.573294146881814e-09,0.9999999978780014,9.502923784563712e-05,0.0078559082753474,0.01
HyperCai,Sparse KFs with gamma=0.1,2.853970627011737e-07,0.999999930492125,0.0005145371008516722,0.03262359132966397,0.10000000000000002
HyperCai,Sparse KFs with gamma=1.0,1.0296090316439523e-07,0.9999999748463947,0.00036156765972279997,0.025652903349367567,1.0
HyperCai,Sparse KFs with gamma=10.0,1.0443902443901823e-07,0.9999999743937574,0.00011250541170344684,0.018589786300655033,10.0
HyperCai,Trained Gaussian kernel,1.1558074514638393e-06,0.9999996959154868,0.0010254141811768334,0.07243506997213284,0.0
HyperCai,Random Initialization,10.174188988861689,-1.676754940973054,0.3126135731044175,159.0827192427952,0.0
HyperCai,Gaussian kernel with sigma=0.5,0.0026648338679758,0.9992989016391592,0.0027739281525106,3.7645281222874543,0.0
HyperJha,Regular KFs,2.1653865425478975e-05,0.9999921679126373,0.0038004652287349666,0.2590077815415085,0.0
HyperJha,Sparse KFs with gamma=0.0001,1.2242768415186584e-08,0.9999999956301456,0.00024534245150546665,0.008148353781069565,0.0001
HyperJha,Sparse KFs with gamma=0.001,5.82760093852717e-09,0.9999999978893038,0.00010275192105482123,0.005874186822489799,0.001
HyperJha,Sparse KFs with gamma=0.01,2.2620571968407465e-07,0.9999999180606118,0.0007719607119974667,0.03263334245758007,0.01
HyperJha,Sparse KFs with gamma=0.1,5.969714458354963e-09,0.9999999978429569,0.00012989322746756408,0.005903142572768899,0.10000000000000002
HyperJha,Sparse KFs with gamma=1.0,5.493003336252913e-09,0.9999999979801798,9.42732358676803e-05,0.005602498806463567,1.0
HyperJha,Sparse KFs with gamma=10.0,2.1788667997071873e-07,0.9999999198813686,0.0005464170281138058,0.028719779474101398,10.0
HyperJha,Trained Gaussian kernel,1.3413871420335202e-06,0.9999995007669523,0.0015983514581727001,0.07493351743840426,0.0
HyperJha,Random Initialization,17.376856771781988,-5.467261308899991,0.3719953873501896,133.1469308902729,0.0
HyperJha,Gaussian kernel with sigma=0.5,0.0063621441992648,0.9976321581306716,0.0050321210016565,5.80667107587996,0.0
HyperLorenz,Regular KFs,3.3271262576964925e-06,0.9999987987431952,0.002209948802775433,0.10286979305023673,0.0
