System,Optimization method,Metric,Value
PehlivanWei,Gaussian kernel with sigma=0.5,SMAPE,0.0025458593766528
PiecewiseCircuit,Regular KFs,MSE,7.427169961014372e-05
PiecewiseCircuit,Regular KFs,Hausdorff Distance,0.623350915362372
PiecewiseCircuit,Regular KFs,SMAPE,0.0070809497722316
PiecewiseCircuit,Sparse KFs with gamma=0.0001,MSE,4.8951189510136566e-05
PiecewiseCircuit,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.5740983770964737
PiecewiseCircuit,Sparse KFs with gamma=0.0001,SMAPE,0.0097717769634521
PiecewiseCircuit,Sparse KFs with gamma=0.001,MSE,4.339049619737153e-05
PiecewiseCircuit,Sparse KFs with gamma=0.001,Hausdorff Distance,0.5301029312327732
PiecewiseCircuit,Sparse KFs with gamma=0.001,SMAPE,0.0090028913682014
PiecewiseCircuit,Sparse KFs with gamma=0.01,MSE,0.0001158474314016
PiecewiseCircuit,Sparse KFs with gamma=0.01,Hausdorff Distance,0.973344073516342
PiecewiseCircuit,Sparse KFs with gamma=0.01,SMAPE,0.0119318777817885
PiecewiseCircuit,Sparse KFs with gamma=0.1,MSE,0.0004874296322252
PiecewiseCircuit,Sparse KFs with gamma=0.1,Hausdorff Distance,1.5845509970483649
PiecewiseCircuit,Sparse KFs with gamma=0.1,SMAPE,0.0334343619809891
PiecewiseCircuit,Sparse KFs with gamma=1.0,MSE,0.0004143426340863
PiecewiseCircuit,Sparse KFs with gamma=1.0,Hausdorff Distance,1.227176720662644
PiecewiseCircuit,Sparse KFs with gamma=1.0,SMAPE,0.0117029573615728
PiecewiseCircuit,Sparse KFs with gamma=10.0,MSE,5.586032555069948e-05
PiecewiseCircuit,Sparse KFs with gamma=10.0,Hausdorff Distance,0.5368575656783309
PiecewiseCircuit,Sparse KFs with gamma=10.0,SMAPE,0.0107259293563033
PiecewiseCircuit,Trained Gaussian kernel,MSE,0.001032859402926
PiecewiseCircuit,Trained Gaussian kernel,Hausdorff Distance,1.7106893559474023
PiecewiseCircuit,Trained Gaussian kernel,SMAPE,0.012518003344876
PiecewiseCircuit,Random Initialization,MSE,46.2101770891479
PiecewiseCircuit,Random Initialization,Hausdorff Distance,129.56776767326846
PiecewiseCircuit,Random Initialization,SMAPE,0.4516068269628511
PiecewiseCircuit,Gaussian kernel with sigma=0.5,MSE,0.0463336779298726
PiecewiseCircuit,Gaussian kernel with sigma=0.5,Hausdorff Distance,9.546100776490292
PiecewiseCircuit,Gaussian kernel with sigma=0.5,SMAPE,0.1193121711410315
Qi,Regular KFs,MSE,2.9576384752092697e-05
Qi,Regular KFs,Hausdorff Distance,0.4197615431562108
Qi,Regular KFs,SMAPE,0.0085927285736986
Qi,Sparse KFs with gamma=0.0001,MSE,1.019937086642701e-06
Qi,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0657053275916342
Qi,Sparse KFs with gamma=0.0001,SMAPE,0.0019726468613032
Qi,Sparse KFs with gamma=0.001,MSE,5.429992716561577e-07
Qi,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0442272350850797
Qi,Sparse KFs with gamma=0.001,SMAPE,0.0011364717101167
Qi,Sparse KFs with gamma=0.01,MSE,1.276297938436964e-05
Qi,Sparse KFs with gamma=0.01,Hausdorff Distance,0.1817176757638973
Qi,Sparse KFs with gamma=0.01,SMAPE,0.0004610077527724
Qi,Sparse KFs with gamma=0.1,MSE,6.477736222947045e-07
Qi,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0548062749393169
Qi,Sparse KFs with gamma=0.1,SMAPE,0.0013187297926434
Qi,Sparse KFs with gamma=1.0,MSE,2.63182214467529e-06
Qi,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0765658908631479
Qi,Sparse KFs with gamma=1.0,SMAPE,0.0019692613153533
Qi,Sparse KFs with gamma=10.0,MSE,7.071196921246297e-06
Qi,Sparse KFs with gamma=10.0,Hausdorff Distance,0.1581637491041456
Qi,Sparse KFs with gamma=10.0,SMAPE,0.0006071709211603
Qi,Trained Gaussian kernel,MSE,0.0023756705911372
Qi,Trained Gaussian kernel,Hausdorff Distance,3.300986278127507
Qi,Trained Gaussian kernel,SMAPE,0.001744775990276
Qi,Random Initialization,MSE,5.611612539653743
Qi,Random Initialization,Hausdorff Distance,101.02304050046568
Qi,Random Initialization,SMAPE,0.2853075178614318
Qi,Gaussian kernel with sigma=0.5,MSE,0.4507794785191387
Qi,Gaussian kernel with sigma=0.5,Hausdorff Distance,49.67802032103545
Qi,Gaussian kernel with sigma=0.5,SMAPE,0.0231536255160876
QiChen,Regular KFs,MSE,5.0311993437977125e-05
QiChen,Regular KFs,Hausdorff Distance,0.4570739901963734
QiChen,Regular KFs,SMAPE,0.0045488750695402
QiChen,Sparse KFs with gamma=0.0001,MSE,3.64702930213678e-07
QiChen,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0383588999720197
QiChen,Sparse KFs with gamma=0.0001,SMAPE,0.0004680441209132
QiChen,Sparse KFs with gamma=0.001,MSE,5.366671625376949e-08
QiChen,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0147493155981878
QiChen,Sparse KFs with gamma=0.001,SMAPE,0.000108310236345
QiChen,Sparse KFs with gamma=0.01,MSE,8.682431247852119e-07
QiChen,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0496990464902515
QiChen,Sparse KFs with gamma=0.01,SMAPE,0.0007704112416141
QiChen,Sparse KFs with gamma=0.1,MSE,4.89662346914489e-08
QiChen,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0139282235728659
QiChen,Sparse KFs with gamma=0.1,SMAPE,0.000216803142711
QiChen,Sparse KFs with gamma=1.0,MSE,2.900108474445583e-07
QiChen,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0283283909175927
QiChen,Sparse KFs with gamma=1.0,SMAPE,0.0004839238858875
QiChen,Sparse KFs with gamma=10.0,MSE,7.78063541326778e-06
QiChen,Sparse KFs with gamma=10.0,Hausdorff Distance,0.1741248452493665
QiChen,Sparse KFs with gamma=10.0,SMAPE,0.0027959178915984
QiChen,Trained Gaussian kernel,MSE,1.807776892653218e-06
QiChen,Trained Gaussian kernel,Hausdorff Distance,0.0846084728415837
QiChen,Trained Gaussian kernel,SMAPE,0.0003586818884679
QiChen,Random Initialization,MSE,3.863011982432515
QiChen,Random Initialization,Hausdorff Distance,125.45601871031464
QiChen,Random Initialization,SMAPE,0.2533078681074925
QiChen,Gaussian kernel with sigma=0.5,MSE,0.0101429772073895
QiChen,Gaussian kernel with sigma=0.5,Hausdorff Distance,6.90768979999797
QiChen,Gaussian kernel with sigma=0.5,SMAPE,0.0016208492628227
RabinovichFabrikant,Regular KFs,MSE,1.1217175346849343e-07
RabinovichFabrikant,Regular KFs,Hausdorff Distance,0.0183085203520714
RabinovichFabrikant,Regular KFs,SMAPE,0.0003810179518681
RabinovichFabrikant,Sparse KFs with gamma=0.0001,MSE,2.0364343339775438e-08
RabinovichFabrikant,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0096097756452539
RabinovichFabrikant,Sparse KFs with gamma=0.0001,SMAPE,0.0001125991092908
RabinovichFabrikant,Sparse KFs with gamma=0.001,MSE,6.82719339809526e-07
RabinovichFabrikant,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0504818390205576
RabinovichFabrikant,Sparse KFs with gamma=0.001,SMAPE,0.0011393350779375
RabinovichFabrikant,Sparse KFs with gamma=0.01,MSE,9.64541742828146e-06
RabinovichFabrikant,Sparse KFs with gamma=0.01,Hausdorff Distance,0.1121487515197571
RabinovichFabrikant,Sparse KFs with gamma=0.01,SMAPE,0.0018256892302905
RabinovichFabrikant,Sparse KFs with gamma=0.1,MSE,1.803220925545752e-06
RabinovichFabrikant,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0663492205037691
RabinovichFabrikant,Sparse KFs with gamma=0.1,SMAPE,0.0010244718529014
RabinovichFabrikant,Sparse KFs with gamma=1.0,MSE,2.8013853033741797e-08
RabinovichFabrikant,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0112760830163008
RabinovichFabrikant,Sparse KFs with gamma=1.0,SMAPE,0.0001387923036656
RabinovichFabrikant,Sparse KFs with gamma=10.0,MSE,3.939415046798959e-08
RabinovichFabrikant,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0106046593638128
RabinovichFabrikant,Sparse KFs with gamma=10.0,SMAPE,0.0001584527843028
RabinovichFabrikant,Trained Gaussian kernel,MSE,6.932665129983602e-07
RabinovichFabrikant,Trained Gaussian kernel,Hausdorff Distance,0.0423986155649854
RabinovichFabrikant,Trained Gaussian kernel,SMAPE,0.0004115356156713
RabinovichFabrikant,Random Initialization,MSE,12.646026670214678
RabinovichFabrikant,Random Initialization,Hausdorff Distance,122.41529412311066
RabinovichFabrikant,Random Initialization,SMAPE,0.2559001161708689
RabinovichFabrikant,Gaussian kernel with sigma=0.5,MSE,1.2245705999488074e-06
RabinovichFabrikant,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.0514482467081531
RabinovichFabrikant,Gaussian kernel with sigma=0.5,SMAPE,0.000307766400053
RayleighBenard,Regular KFs,MSE,2.780809255059706e-06
RayleighBenard,Regular KFs,Hausdorff Distance,0.0974358159654018
RayleighBenard,Regular KFs,SMAPE,0.0005285862611167
RayleighBenard,Sparse KFs with gamma=0.0001,MSE,9.996082238321053e-07
RayleighBenard,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0614247416170161
RayleighBenard,Sparse KFs with gamma=0.0001,SMAPE,0.0002113615620617
RayleighBenard,Sparse KFs with gamma=0.001,MSE,2.129516331725958e-08
RayleighBenard,Sparse KFs with gamma=0.001,Hausdorff Distance,0.010427880098717
RayleighBenard,Sparse KFs with gamma=0.001,SMAPE,0.0001216357754972
RayleighBenard,Sparse KFs with gamma=0.01,MSE,9.23982752163651e-09
RayleighBenard,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0068236169103647
RayleighBenard,Sparse KFs with gamma=0.01,SMAPE,8.639757489436603e-05
RayleighBenard,Sparse KFs with gamma=0.1,MSE,9.99371727314636e-08
RayleighBenard,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0196225286040131
RayleighBenard,Sparse KFs with gamma=0.1,SMAPE,0.0001415573729219
RayleighBenard,Sparse KFs with gamma=1.0,MSE,1.0084652572417266e-08
RayleighBenard,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0071655123304241
RayleighBenard,Sparse KFs with gamma=1.0,SMAPE,8.821638881194076e-05
RayleighBenard,Sparse KFs with gamma=10.0,MSE,7.300324544175375e-08
RayleighBenard,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0152136726118258
RayleighBenard,Sparse KFs with gamma=10.0,SMAPE,0.0002340519503923
RayleighBenard,Trained Gaussian kernel,MSE,5.848821189608922e-06
RayleighBenard,Trained Gaussian kernel,Hausdorff Distance,0.1393952657715031
RayleighBenard,Trained Gaussian kernel,SMAPE,0.0007814956848977
RayleighBenard,Random Initialization,MSE,3.961339218166272
RayleighBenard,Random Initialization,Hausdorff Distance,129.3149492877768
RayleighBenard,Random Initialization,SMAPE,0.2816321112994126
RayleighBenard,Gaussian kernel with sigma=0.5,MSE,0.0038738478274875
RayleighBenard,Gaussian kernel with sigma=0.5,Hausdorff Distance,4.0006581358351605
RayleighBenard,Gaussian kernel with sigma=0.5,SMAPE,0.0017397611161393
RikitakeDynamo,Regular KFs,MSE,4.601957722890758e-05
RikitakeDynamo,Regular KFs,Hausdorff Distance,0.3598780573630331
RikitakeDynamo,Regular KFs,SMAPE,0.0085338514693742
RikitakeDynamo,Sparse KFs with gamma=0.0001,MSE,1.8688732549704947e-08
RikitakeDynamo,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0074649504581021
RikitakeDynamo,Sparse KFs with gamma=0.0001,SMAPE,0.000160634870862
RikitakeDynamo,Sparse KFs with gamma=0.001,MSE,1.13422246081348e-06
RikitakeDynamo,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0461201869895157
RikitakeDynamo,Sparse KFs with gamma=0.001,SMAPE,0.0015988359878559
RikitakeDynamo,Sparse KFs with gamma=0.01,MSE,0.0002644494238123
RikitakeDynamo,Sparse KFs with gamma=0.01,Hausdorff Distance,0.7242587842991485
RikitakeDynamo,Sparse KFs with gamma=0.01,SMAPE,0.0019726117556853
RikitakeDynamo,Sparse KFs with gamma=0.1,MSE,2.9879372111311544e-06
RikitakeDynamo,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0721339651110775
RikitakeDynamo,Sparse KFs with gamma=0.1,SMAPE,0.0017905682539065
RikitakeDynamo,Sparse KFs with gamma=1.0,MSE,6.944336099688521e-09
RikitakeDynamo,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0053938175197798
RikitakeDynamo,Sparse KFs with gamma=1.0,SMAPE,0.0001310903453524
RikitakeDynamo,Sparse KFs with gamma=10.0,MSE,1.9055796094612893e-05
RikitakeDynamo,Sparse KFs with gamma=10.0,Hausdorff Distance,0.1674166699264467
RikitakeDynamo,Sparse KFs with gamma=10.0,SMAPE,0.0002838601410613
RikitakeDynamo,Trained Gaussian kernel,MSE,0.000389592845199
RikitakeDynamo,Trained Gaussian kernel,Hausdorff Distance,0.6642722229869784
RikitakeDynamo,Trained Gaussian kernel,SMAPE,0.0011907666203861
RikitakeDynamo,Random Initialization,MSE,10.431373360025775
RikitakeDynamo,Random Initialization,Hausdorff Distance,109.21111125414096
RikitakeDynamo,Random Initialization,SMAPE,0.356713299929257
RikitakeDynamo,Gaussian kernel with sigma=0.5,MSE,0.0145699524107894
RikitakeDynamo,Gaussian kernel with sigma=0.5,Hausdorff Distance,5.594792484868741
RikitakeDynamo,Gaussian kernel with sigma=0.5,SMAPE,0.0049571540762685
Rossler,Regular KFs,MSE,1.7559583942498451e-06
Rossler,Regular KFs,Hausdorff Distance,0.0749000558477043
Rossler,Regular KFs,SMAPE,0.0007999032768254
Rossler,Sparse KFs with gamma=0.0001,MSE,7.84668610194448e-07
Rossler,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0663361018643774
Rossler,Sparse KFs with gamma=0.0001,SMAPE,0.0003960914631157
Rossler,Sparse KFs with gamma=0.001,MSE,2.911920915738169e-07
Rossler,Sparse KFs with gamma=0.001,Hausdorff Distance,0.032184740869962
Rossler,Sparse KFs with gamma=0.001,SMAPE,0.0024143653148054
Rossler,Sparse KFs with gamma=0.01,MSE,8.182949907071722e-07
Rossler,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0697589690032614
Rossler,Sparse KFs with gamma=0.01,SMAPE,0.0072052884229683
Rossler,Sparse KFs with gamma=0.1,MSE,9.925677226298325e-08
Rossler,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0182732533114287
Rossler,Sparse KFs with gamma=0.1,SMAPE,0.0006425035860446
Rossler,Sparse KFs with gamma=1.0,MSE,3.455508679969421e-09
Rossler,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0051417822753224
Rossler,Sparse KFs with gamma=1.0,SMAPE,0.0002852519108025
Rossler,Sparse KFs with gamma=10.0,MSE,3.105069956353982e-07
Rossler,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0328659366931093
Rossler,Sparse KFs with gamma=10.0,SMAPE,0.0025699656103071
Rossler,Trained Gaussian kernel,MSE,1.3063167258341509e-05
Rossler,Trained Gaussian kernel,Hausdorff Distance,0.2434679697447852
Rossler,Trained Gaussian kernel,SMAPE,0.0011751404095007
Rossler,Random Initialization,MSE,485.5949023011523
Rossler,Random Initialization,Hausdorff Distance,491.0320043498164
Rossler,Random Initialization,SMAPE,0.5071553150011668
Rossler,Gaussian kernel with sigma=0.5,MSE,0.0047333711454226
Rossler,Gaussian kernel with sigma=0.5,Hausdorff Distance,4.701704374850258
Rossler,Gaussian kernel with sigma=0.5,SMAPE,0.0033874258437392
Rucklidge,Regular KFs,MSE,1.1209174635447829e-06
Rucklidge,Regular KFs,Hausdorff Distance,0.0614999773005486
Rucklidge,Regular KFs,SMAPE,0.0008858536168423
Rucklidge,Sparse KFs with gamma=0.0001,MSE,4.167139897509739e-07
Rucklidge,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0308583769063598
Rucklidge,Sparse KFs with gamma=0.0001,SMAPE,0.0002093538125339
Rucklidge,Sparse KFs with gamma=0.001,MSE,3.062631278196462e-07
Rucklidge,Sparse KFs with gamma=0.001,Hausdorff Distance,0.037915428629504
Rucklidge,Sparse KFs with gamma=0.001,SMAPE,0.0020037633281067
Rucklidge,Sparse KFs with gamma=0.01,MSE,2.695015091672665e-07
Rucklidge,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0303016529403025
Rucklidge,Sparse KFs with gamma=0.01,SMAPE,0.0004734355765509
Rucklidge,Sparse KFs with gamma=0.1,MSE,2.7145651159701378e-06
Rucklidge,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0965076706103691
Rucklidge,Sparse KFs with gamma=0.1,SMAPE,0.0014093753317126
Rucklidge,Sparse KFs with gamma=1.0,MSE,2.46789429767204e-07
Rucklidge,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0238041425904809
Rucklidge,Sparse KFs with gamma=1.0,SMAPE,0.0001262527154657
Rucklidge,Sparse KFs with gamma=10.0,MSE,3.9508193060287377e-07
Rucklidge,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0429061356298328
Rucklidge,Sparse KFs with gamma=10.0,SMAPE,0.000617490212034
Rucklidge,Trained Gaussian kernel,MSE,2.7758505473359445e-06
Rucklidge,Trained Gaussian kernel,Hausdorff Distance,0.0907316068428104
Rucklidge,Trained Gaussian kernel,SMAPE,0.0009354430655282
Rucklidge,Random Initialization,MSE,63.66293068718848
Rucklidge,Random Initialization,Hausdorff Distance,93.57574252350004
Rucklidge,Random Initialization,SMAPE,0.3309326250098925
Rucklidge,Gaussian kernel with sigma=0.5,MSE,0.0026204036562904
Rucklidge,Gaussian kernel with sigma=0.5,Hausdorff Distance,2.853292483826187
Rucklidge,Gaussian kernel with sigma=0.5,SMAPE,0.0022308354437522
Sakarya,Regular KFs,MSE,9.170470219313358e-07
Sakarya,Regular KFs,Hausdorff Distance,0.0418471952030925
Sakarya,Regular KFs,SMAPE,0.0006843645077736
Sakarya,Sparse KFs with gamma=0.0001,MSE,2.401506019906321e-06
Sakarya,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0834857143915661
Sakarya,Sparse KFs with gamma=0.0001,SMAPE,0.0009349766276247
Sakarya,Sparse KFs with gamma=0.001,MSE,2.278341838420137e-06
Sakarya,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0832858871050605
Sakarya,Sparse KFs with gamma=0.001,SMAPE,0.0006351659156947
Sakarya,Sparse KFs with gamma=0.01,MSE,2.1765740382859063e-06
Sakarya,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0696001976426974
Sakarya,Sparse KFs with gamma=0.01,SMAPE,0.0003019349247992
Sakarya,Sparse KFs with gamma=0.1,MSE,3.849870443536324e-07
Sakarya,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0301351688667498
Sakarya,Sparse KFs with gamma=0.1,SMAPE,0.0002589789993754
Sakarya,Sparse KFs with gamma=1.0,MSE,6.630726496417617e-06
Sakarya,Sparse KFs with gamma=1.0,Hausdorff Distance,0.1250544115259252
Sakarya,Sparse KFs with gamma=1.0,SMAPE,0.0011419691048924
Sakarya,Sparse KFs with gamma=10.0,MSE,6.0310973187871965e-09
Sakarya,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0053674932093581
Sakarya,Sparse KFs with gamma=10.0,SMAPE,0.0001423713023283
Sakarya,Trained Gaussian kernel,MSE,0.001135635863564
Sakarya,Trained Gaussian kernel,Hausdorff Distance,1.2956216386268726
Sakarya,Trained Gaussian kernel,SMAPE,0.0017985263765205
Sakarya,Random Initialization,MSE,2.160208586985005
Sakarya,Random Initialization,Hausdorff Distance,60.78587865600431
Sakarya,Random Initialization,SMAPE,0.3505255764343117
Sakarya,Gaussian kernel with sigma=0.5,MSE,0.0263728645793602
Sakarya,Gaussian kernel with sigma=0.5,Hausdorff Distance,7.469928839644689
Sakarya,Gaussian kernel with sigma=0.5,SMAPE,0.0117198712117375
SaltonSea,Regular KFs,MSE,8.513214727949742e-06
SaltonSea,Regular KFs,Hausdorff Distance,0.171393765664497
SaltonSea,Regular KFs,SMAPE,0.0004040401601292
SaltonSea,Sparse KFs with gamma=0.0001,MSE,9.505025134695697e-09
SaltonSea,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0056294135280273
SaltonSea,Sparse KFs with gamma=0.0001,SMAPE,9.679865811960546e-06
SaltonSea,Sparse KFs with gamma=0.001,MSE,2.0921376512166506e-07
SaltonSea,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0289512340503443
SaltonSea,Sparse KFs with gamma=0.001,SMAPE,6.826797966569819e-05
SaltonSea,Sparse KFs with gamma=0.01,MSE,1.6977108458236605e-07
SaltonSea,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0202714704260966
SaltonSea,Sparse KFs with gamma=0.01,SMAPE,6.81347309981455e-05
SaltonSea,Sparse KFs with gamma=0.1,MSE,1.5190409879099875e-08
SaltonSea,Sparse KFs with gamma=0.1,Hausdorff Distance,0.00709664129325
SaltonSea,Sparse KFs with gamma=0.1,SMAPE,2.2600627129379457e-05
SaltonSea,Sparse KFs with gamma=1.0,MSE,3.101680739628149e-07
SaltonSea,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0310327833125427
SaltonSea,Sparse KFs with gamma=1.0,SMAPE,3.1449071630097724e-05
SaltonSea,Sparse KFs with gamma=10.0,MSE,8.036912233049028e-09
SaltonSea,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0056740654366208
SaltonSea,Sparse KFs with gamma=10.0,SMAPE,2.0254268966324977e-05
SaltonSea,Trained Gaussian kernel,MSE,9.941818706043322e-07
SaltonSea,Trained Gaussian kernel,Hausdorff Distance,0.0524772093702715
SaltonSea,Trained Gaussian kernel,SMAPE,0.0001821917079179
SaltonSea,Random Initialization,MSE,67.228528754348
SaltonSea,Random Initialization,Hausdorff Distance,178.20831251782462
SaltonSea,Random Initialization,SMAPE,0.3335222246997681
SaltonSea,Gaussian kernel with sigma=0.5,MSE,1.477597952295647e-06
SaltonSea,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.0643313248767373
SaltonSea,Gaussian kernel with sigma=0.5,SMAPE,0.0001493449481001
SanUmSrisuchinwong,Regular KFs,MSE,8.891971801253855e-06
SanUmSrisuchinwong,Regular KFs,Hausdorff Distance,0.1806278407803147
SanUmSrisuchinwong,Regular KFs,SMAPE,0.0025803604862662
SanUmSrisuchinwong,Sparse KFs with gamma=0.0001,MSE,5.8650743453229166e-08
SanUmSrisuchinwong,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0207952484888163
SanUmSrisuchinwong,Sparse KFs with gamma=0.0001,SMAPE,0.0003236729235926
SanUmSrisuchinwong,Sparse KFs with gamma=0.001,MSE,2.3333385755250895e-07
SanUmSrisuchinwong,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0366484811861788
SanUmSrisuchinwong,Sparse KFs with gamma=0.001,SMAPE,0.0005542333861423
SanUmSrisuchinwong,Sparse KFs with gamma=0.01,MSE,7.584516233882582e-07
